property_type,bedrooms,bathrooms,surface_m2,price,city,neighborhood,log_price
Villa,8.0,4.0,368.0,1350000.0,Tunis,Tunis,6.130333768495007
Apartment,3.0,1.0,111.0,220000.0,Tunis,Le Bardo,5.342422680822207
Villa,3.0,1.0,160.0,180000.0,Tunis,Autres villes,5.2552725051033065
Apartment,2.0,1.0,80.0,150000.0,Tunis,Ettahrir,5.176091259055681
Villa,3.0,1.0,80.0,110000.0,Tunis,L'aouina,5.041392685158225
Apartment,2.0,2.0,109.0,245000.0,Tunis,L'aouina,5.389166084364533
Apartment,1.0,1.0,60.0,150000.0,Tunis,L'aouina,5.176091259055681
Apartment,1.0,1.0,57.0,195000.0,Tunis,Carthage,5.290034611362518
Apartment,3.0,2.0,154.0,295000.0,Tunis,L'aouina,5.469822015978163
Villa,5.0,3.0,900.0,940000.0,Tunis,Mutuelleville,5.973127853599698
Apartment,2.0,1.0,95.0,425000.0,Tunis,La Goulette,5.628388930050312
Apartment,2.0,1.0,113.0,240000.0,Tunis,L'aouina,5.380211241711606
Villa,3.0,1.0,120.0,70000.0,Tunis,Djebel Jelloud,4.845098040014257
Apartment,3.0,1.0,137.0,250000.0,Tunis,L'aouina,5.3979400086720375
Villa,6.0,3.0,700.0,2100000.0,Tunis,Menzah,6.32221929473392
Villa,6.0,3.0,725.0,1850000.0,Tunis,Mutuelleville,6.267171728403014
Villa,5.0,1.0,405.0,1045000.0,Tunis,Menzah,6.019116290447073
Apartment,1.0,1.0,78.0,180000.0,Tunis,L'aouina,5.2552725051033065
Apartment,2.0,1.0,100.0,305000.0,Tunis,Menzah,5.484299839346786
Villa,6.0,5.0,459.0,950000.0,Tunis,Menzah,5.977723605288848
Villa,3.0,3.0,240.0,580000.0,Tunis,Le Bardo,5.763427993562937
Villa,1.0,1.0,500.0,1000000.0,Tunis,Le Bardo,6.0
Villa,5.0,2.0,220.0,250000.0,Tunis,Médina,5.3979400086720375
Villa,4.0,1.0,340.0,390000.0,Tunis,Le Bardo,5.5910646070265
Villa,3.0,2.0,130.0,2500000.0,Tunis,La Marsa,6.3979400086720375
Apartment,2.0,1.0,62.0,150000.0,Tunis,Tunis,5.176091259055681
Apartment,2.0,1.0,109.0,200000.0,Tunis,Carthage,5.301029995663981
Villa,1.0,3.0,846.0,2950000.0,Tunis,Mutuelleville,6.469822015978163
Apartment,4.0,2.0,135.0,270000.0,Tunis,L'aouina,5.431363764158987
Villa,3.0,2.0,300.0,500000.0,Tunis,La Marsa,5.698970004336019
Apartment,3.0,2.0,129.0,185000.0,Tunis,Menzah,5.267171728403014
Apartment,2.0,2.0,113.0,220000.0,Tunis,Menzah,5.342422680822207
Apartment,2.0,1.0,119.0,245000.0,Tunis,Le Bardo,5.389166084364533
Villa,6.0,3.0,88.0,165000.0,Tunis,La Goulette,5.217483944213907
Villa,4.0,2.0,100.0,85000.0,Tunis,El Ouardia,4.929418925714293
Apartment,3.0,1.0,80.0,130000.0,Tunis,Agba,5.113943352306837
Villa,3.0,1.0,220.0,150000.0,Tunis,Hraïria,5.176091259055681
Villa,4.0,1.0,356.0,425000.0,Tunis,Autres villes,5.628388930050312
Apartment,3.0,1.0,100.0,25000.0,Tunis,L'aouina,4.3979400086720375
Apartment,3.0,1.0,122.0,270000.0,Tunis,L'aouina,5.431363764158987
Apartment,1.0,1.0,84.0,168000.0,Tunis,L'aouina,5.225309281725863
Villa,10.0,3.0,750.0,850000.0,Tunis,Autres villes,5.929418925714293
Apartment,2.0,2.0,140.0,450000.0,Tunis,Autres villes,5.653212513775344
Apartment,2.0,1.0,54.0,65000.0,Tunis,Autres villes,4.812913356642856
Apartment,2.0,1.0,55.0,88000.0,Tunis,Le Bardo,4.944482672150168
Villa,2.0,1.0,140.0,250000.0,Tunis,Tunis,5.3979400086720375
Villa,2.0,1.0,130.0,220000.0,Tunis,Autres villes,5.342422680822207
Villa,4.0,3.0,650.0,2200000.0,Tunis,La Marsa,6.342422680822207
Villa,5.0,2.0,500.0,850000.0,Tunis,La Marsa,5.929418925714293
Apartment,3.0,2.0,250.0,790000.0,Tunis,La Goulette,5.897627091290442
Apartment,2.0,1.0,125.0,320000.0,Tunis,Sidi Daoud,5.505149978319906
Villa,5.0,2.0,210.0,250000.0,Tunis,Agba,5.3979400086720375
Villa,2.0,1.0,83.0,145000.0,Tunis,La Marsa,5.161368002234975
Apartment,2.0,1.0,105.0,255000.0,Tunis,Autres villes,5.406540180433956
Villa,4.0,1.0,146.0,860000.0,Tunis,Ezzouhour,5.934498451243568
Villa,3.0,1.0,100.0,98000.0,Tunis,Autres villes,4.991226075692495
Villa,3.0,1.0,150.0,107000.0,Tunis,Autres villes,5.02938377768521
Villa,5.0,3.0,1100.0,6000000.0,Tunis,La Marsa,6.778151250383644
Apartment,3.0,2.0,222.0,420000.0,Tunis,L'aouina,5.623249290397901
Apartment,1.0,1.0,70.0,180000.0,Tunis,L'aouina,5.2552725051033065
Apartment,3.0,1.0,100.0,235000.0,Tunis,Autres villes,5.371067862271736
Apartment,4.0,3.0,182.0,600000.0,Tunis,Le Kram,5.778151250383644
Villa,3.0,2.0,76.0,133000.0,Tunis,Ezzouhour,5.123851640967086
Villa,4.0,1.0,150.0,135000.0,Tunis,Ezzouhour,5.130333768495007
Apartment,3.0,1.0,76.0,90000.0,Tunis,El Kabaria,4.954242509439325
Apartment,3.0,1.0,76.0,11111.0,Tunis,El Kabaria,4.045753147594141
Villa,3.0,1.0,124.0,165000.0,Tunis,Autres villes,5.217483944213907
Villa,4.0,2.0,577.0,985000.0,Tunis,Menzah,5.993436230497612
Apartment,3.0,1.0,84.0,140000.0,Tunis,Autres villes,5.146128035678238
Apartment,3.0,1.0,90.0,250000.0,Tunis,L'aouina,5.3979400086720375
Apartment,3.0,1.0,75.0,95000.0,Tunis,El Ouardia,4.977723605288848
Villa,3.0,1.0,100.0,98000.0,Tunis,Autres villes,4.991226075692495
Apartment,3.0,1.0,109.0,200000.0,Tunis,Autres villes,5.301029995663981
Villa,8.0,3.0,459.0,950000.0,Tunis,Menzah,5.977723605288848
Villa,4.0,1.0,550.0,400000.0,Tunis,Autres villes,5.6020599913279625
Apartment,2.0,1.0,85.0,220000.0,Tunis,Manar,5.342422680822207
Apartment,4.0,1.0,165.0,220000.0,Tunis,La Marsa,5.342422680822207
Apartment,3.0,2.0,202.0,585000.0,Tunis,La Marsa,5.76715586608218
Apartment,3.0,1.0,120.0,150000.0,Tunis,Ezzouhour,5.176091259055681
Apartment,3.0,2.0,157.0,430000.0,Tunis,La Marsa,5.633468455579586
Apartment,3.0,3.0,225.0,790000.0,Tunis,Carthage,5.897627091290442
Apartment,1.0,1.0,67.0,191000.0,Tunis,La Marsa,5.281033367247727
Apartment,3.0,2.0,139.0,581000.0,Tunis,La Goulette,5.764176132390331
Apartment,2.0,2.0,143.0,407000.0,Tunis,La Marsa,5.60959440922522
Villa,3.0,2.0,150.0,169000.0,Tunis,Autres villes,5.227886704613674
Apartment,4.0,1.0,110.0,100000.0,Tunis,El Ouardia,5.0
Apartment,2.0,2.0,124.0,370000.0,Tunis,La Marsa,5.568201724066995
Apartment,3.0,1.0,70.0,95000.0,Tunis,Ettahrir,4.977723605288848
Apartment,3.0,2.0,130.0,250000.0,Tunis,Menzah,5.3979400086720375
Apartment,2.0,2.0,122.0,565000.0,Tunis,La Goulette,5.752048447819439
Apartment,1.0,1.0,67.0,310000.0,Tunis,La Goulette,5.491361693834273
Apartment,1.0,1.0,82.0,169500.0,Tunis,L'aouina,5.229169702539101
Apartment,2.0,1.0,50.0,60000.0,Tunis,Tunis,4.778151250383644
Apartment,4.0,2.0,157.0,600000.0,Tunis,L'aouina,5.778151250383644
Villa,2.0,1.0,70.0,140000.0,Tunis,El Kabaria,5.146128035678238
Apartment,3.0,1.0,117.0,350000.0,Tunis,Tunis,5.544068044350276
Villa,4.0,2.0,470.0,870000.0,Tunis,Cité El Khadra,5.939519252618618
Apartment,4.0,3.0,238.0,360000.0,Tunis,La Marsa,5.556302500767287
Apartment,4.0,3.0,250.0,370000.0,Tunis,La Marsa,5.568201724066995
Apartment,4.0,3.0,260.0,560000.0,Tunis,La Marsa,5.748188027006201
Villa,4.0,3.0,260.0,570000.0,Tunis,L'aouina,5.755874855672492
Apartment,2.0,1.0,90.0,215000.0,Tunis,L'aouina,5.332438459915605
Apartment,1.0,1.0,68.0,175000.0,Tunis,L'aouina,5.243038048686294
Villa,5.0,1.0,170.0,420000.0,Tunis,Autres villes,5.623249290397901
Villa,4.0,1.0,130.0,210000.0,Tunis,Autres villes,5.32221929473392
Villa,5.0,1.0,250.0,420000.0,Tunis,Autres villes,5.623249290397901
Villa,9.0,2.0,180.0,290000.0,Tunis,Autres villes,5.4623979978989565
Villa,3.0,2.0,105.0,200000.0,Tunis,El Omrane supérieur,5.301029995663981
Apartment,2.0,1.0,108.0,247000.0,Tunis,Autres villes,5.392696953259666
Apartment,1.0,1.0,30.0,100000.0,Tunis,Autres villes,5.0
Villa,6.0,3.0,1050.0,1150000.0,Tunis,Autres villes,6.060697840353612
Apartment,1.0,1.0,68.0,147000.0,Tunis,L'aouina,5.167317334748176
Apartment,3.0,1.0,100.0,160000.0,Tunis,Autres villes,5.204119982655925
Villa,4.0,1.0,146.0,860000.0,Tunis,Autres villes,5.934498451243568
Apartment,1.0,1.0,66.0,175000.0,Tunis,La Marsa,5.243038048686294
Apartment,1.0,1.0,68.0,180000.0,Tunis,L'aouina,5.2552725051033065
Apartment,3.0,1.0,90.0,130000.0,Tunis,Le Bardo,5.113943352306837
Villa,3.0,1.0,154.0,180000.0,Tunis,La Marsa,5.2552725051033065
Apartment,4.0,2.0,300.0,650000.0,Tunis,Tunis,5.812913356642856
Villa,3.0,3.0,192.0,250000.0,Tunis,L'aouina,5.3979400086720375
Villa,5.0,2.0,1717.0,2600000.0,Tunis,Menzah,6.414973347970818
Villa,8.0,4.0,414.0,850000.0,Tunis,La Marsa,5.929418925714293
Villa,5.0,2.0,250.0,1100000.0,Tunis,Tunis,6.041392685158225
Apartment,3.0,2.0,220.0,780000.0,Tunis,Carthage,5.892094602690481
Villa,5.0,3.0,250.0,1100000.0,Tunis,La Marsa,6.041392685158225
Apartment,2.0,1.0,70.0,220000.0,Tunis,Manar,5.342422680822207
Villa,4.0,2.0,500.0,980000.0,Tunis,La Marsa,5.991226075692495
Villa,5.0,2.0,1100.0,2480000.0,Tunis,La Marsa,6.394451680826216
Villa,4.0,2.0,630.0,2400000.0,Tunis,La Marsa,6.380211241711606
Apartment,3.0,2.0,165.0,305000.0,Tunis,La Marsa,5.484299839346786
Apartment,3.0,2.0,132.0,225000.0,Tunis,Menzah,5.352182518111363
Villa,3.0,1.0,87.0,300000.0,Tunis,Autres villes,5.477121254719663
Apartment,1.0,1.0,90.0,700000.0,Tunis,Le Bardo,5.845098040014257
Apartment,3.0,1.0,138.0,245000.0,Tunis,L'aouina,5.389166084364533
Apartment,2.0,1.0,77.0,115000.0,Tunis,Le Bardo,5.060697840353612
Apartment,2.0,1.0,103.0,155000.0,Tunis,Manar,5.190331698170292
Apartment,3.0,1.0,124.0,260000.0,Tunis,L'aouina,5.414973347970818
Villa,7.0,5.0,442.0,1250000.0,Tunis,Manar,6.096910013008056
Apartment,3.0,2.0,240.0,735000.0,Tunis,La Marsa,5.866287339084195
Villa,4.0,2.0,240.0,670000.0,Tunis,La Marsa,5.826074802700826
Villa,5.0,1.0,200.0,385000.0,Tunis,Autres villes,5.585460729508501
Apartment,1.0,1.0,38.0,72000.0,Tunis,Menzah,4.857332496431268
Villa,4.0,1.0,125.0,160000.0,Tunis,Agba,5.204119982655925
Apartment,1.0,1.0,67.0,220000.0,Tunis,Le Kram,5.342422680822207
Apartment,4.0,3.0,225.0,515000.0,Tunis,La Marsa,5.711807229041191
Villa,7.0,4.0,490.0,3300000.0,Tunis,Carthage,6.518513939877887
Apartment,3.0,3.0,182.0,710000.0,Tunis,La Marsa,5.851258348719076
Apartment,3.0,3.0,236.0,630000.0,Tunis,La Marsa,5.799340549453582
Apartment,1.0,1.0,66.0,170000.0,Tunis,L'aouina,5.230448921378274
Apartment,3.0,2.0,127.0,310000.0,Tunis,L'aouina,5.491361693834273
Apartment,4.0,2.0,100.0,110000.0,Tunis,Autres villes,5.041392685158225
Villa,2.0,1.0,772.0,1300000.0,Tunis,La Marsa,6.113943352306837
Apartment,3.0,1.0,110.0,242000.0,Tunis,Menzah,5.383815365980431
Villa,5.0,2.0,300.0,220000.0,Tunis,El Kabaria,5.342422680822207
Apartment,3.0,2.0,175.0,700000.0,Tunis,L'aouina,5.845098040014257
Apartment,2.0,2.0,120.0,480000.0,Tunis,L'aouina,5.681241237375588
Villa,3.0,1.0,240.0,335000.0,Tunis,Le Bardo,5.525044807036846
Villa,4.0,1.0,270.0,180000.0,Tunis,Autres villes,5.2552725051033065
Apartment,3.0,1.0,140.0,340000.0,Tunis,Menzah,5.531478917042255
Apartment,2.0,2.0,148.0,700000.0,Tunis,Le Kram,5.845098040014257
Apartment,2.0,2.0,138.0,660000.0,Tunis,Le Kram,5.819543935541868
Villa,4.0,2.0,185.0,320000.0,Tunis,Autres villes,5.505149978319906
Apartment,2.0,2.0,280.0,1500000.0,Tunis,Le Kram,6.176091259055681
Apartment,3.0,1.0,90.0,250000.0,Tunis,Autres villes,5.3979400086720375
Apartment,2.0,1.0,55.0,68000.0,Tunis,Autres villes,4.832508912706237
Apartment,1.0,1.0,52.0,180000.0,Tunis,La Marsa,5.2552725051033065
Villa,4.0,1.0,180.0,50000.0,Tunis,Autres villes,4.698970004336019
Villa,3.0,1.0,111.0,130000.0,Tunis,Centre Urbain Nord,5.113943352306837
Apartment,3.0,1.0,115.0,250000.0,Tunis,Menzah,5.3979400086720375
Apartment,2.0,1.0,60.0,225000.0,Tunis,Centre Urbain Nord,5.352182518111363
Apartment,2.0,2.0,118.0,228000.0,Tunis,L'aouina,5.357934847000454
Villa,3.0,2.0,250.0,450000.0,Tunis,Menzah,5.653212513775344
Apartment,3.0,2.0,126.0,250000.0,Tunis,L'aouina,5.3979400086720375
Villa,3.0,1.0,124.0,90000.0,Tunis,Autres villes,4.954242509439325
Apartment,2.0,1.0,85.0,100000.0,Tunis,Autres villes,5.0
Villa,4.0,2.0,134.0,220000.0,Tunis,Autres villes,5.342422680822207
Apartment,3.0,1.0,122.0,350000.0,Tunis,Menzah,5.544068044350276
Villa,6.0,2.0,1120.0,3800000.0,Tunis,Mutuelleville,6.57978359661681
Villa,8.0,2.0,340.0,600000.0,Tunis,Carthage,5.778151250383644
Apartment,2.0,2.0,167.0,448000.0,Tunis,La Marsa,5.651278013998144
Apartment,2.0,2.0,136.0,375000.0,Tunis,La Marsa,5.574031267727719
Apartment,3.0,3.0,236.0,625000.0,Tunis,La Marsa,5.795880017344075
Villa,6.0,3.0,500.0,730000.0,Tunis,L'aouina,5.863322860120456
Villa,5.0,2.0,90.0,150000.0,Tunis,El Kabaria,5.176091259055681
Apartment,3.0,1.0,181.0,350000.0,Tunis,Menzah,5.544068044350276
Villa,4.0,2.0,475.0,930000.0,Tunis,Menzah,5.968482948553935
Villa,5.0,2.0,307.0,550000.0,Tunis,Menzah,5.740362689494244
Villa,2.0,1.0,120.0,180000.0,Tunis,Autres villes,5.2552725051033065
Villa,3.0,2.0,256.0,100000.0,Tunis,Autres villes,5.0
Apartment,3.0,2.0,143.0,287000.0,Tunis,L'aouina,5.457881896733992
Apartment,3.0,2.0,160.0,560000.0,Tunis,Tunis,5.748188027006201
Apartment,2.0,2.0,151.0,370000.0,Tunis,Tunis,5.568201724066995
Villa,2.0,1.0,109.0,190000.0,Tunis,Autres villes,5.278753600952829
Villa,3.0,1.0,100.0,95000.0,Tunis,Autres villes,4.977723605288848
Apartment,3.0,3.0,155.0,450000.0,Tunis,Sidi Daoud,5.653212513775344
Apartment,3.0,3.0,159.0,435000.0,Tunis,Carthage,5.638489256954637
Villa,3.0,2.0,270.0,360000.0,Tunis,La Marsa,5.556302500767287
Villa,5.0,2.0,480.0,1330000.0,Tunis,Menzah,6.123851640967086
Apartment,1.0,1.0,70.0,210000.0,Tunis,Tunis,5.32221929473392
Apartment,4.0,3.0,202.0,450000.0,Tunis,Tunis,5.653212513775344
Villa,4.0,1.0,150.0,750000.0,Tunis,El Ouardia,5.8750612633917
Villa,3.0,1.0,220.0,150000.0,Tunis,Hraïria,5.176091259055681
Apartment,3.0,2.0,127.0,235000.0,Tunis,L'aouina,5.371067862271736
Apartment,2.0,1.0,80.0,155000.0,Tunis,Menzah,5.190331698170292
Apartment,1.0,1.0,60.0,135000.0,Tunis,L'aouina,5.130333768495007
Apartment,2.0,1.0,105.0,230000.0,Tunis,L'aouina,5.361727836017593
Villa,5.0,5.0,1200.0,7000000.0,Tunis,La Marsa,6.845098040014257
Apartment,4.0,1.0,150.0,255000.0,Tunis,Menzah,5.406540180433956
Apartment,3.0,1.0,118.0,355000.0,Tunis,La Marsa,5.550228353055094
Apartment,1.0,1.0,78.0,147000.0,Tunis,L'aouina,5.167317334748176
Apartment,3.0,2.0,140.0,250000.0,Tunis,L'aouina,5.3979400086720375
Apartment,2.0,2.0,124.0,225000.0,Tunis,L'aouina,5.352182518111363
Villa,4.0,3.0,260.0,580000.0,Tunis,L'aouina,5.763427993562937
Apartment,2.0,2.0,127.0,310000.0,Tunis,L'aouina,5.491361693834273
Apartment,2.0,1.0,100.0,182000.0,Tunis,L'aouina,5.260071387985075
Villa,9.0,2.0,468.0,580000.0,Tunis,Autres villes,5.763427993562937
Apartment,3.0,3.0,172.0,590000.0,Tunis,Carthage,5.770852011642144
Villa,6.0,3.0,200.0,480000.0,Tunis,La Marsa,5.681241237375588
Villa,4.0,3.0,240.0,550000.0,Tunis,La Marsa,5.740362689494244
Apartment,2.0,1.0,500.0,980000.0,Tunis,Le Bardo,5.991226075692495
Apartment,2.0,1.0,100.0,260000.0,Tunis,Menzah,5.414973347970818
Apartment,2.0,1.0,60.0,140000.0,Tunis,Le Kram,5.146128035678238
Apartment,1.0,1.0,62.0,66000.0,Tunis,Médina,4.819543935541868
Apartment,3.0,2.0,159.0,390000.0,Tunis,Menzah,5.5910646070265
Villa,8.0,2.0,340.0,600000.0,Tunis,Carthage,5.778151250383644
Villa,6.0,1.0,270.0,120000.0,Tunis,Autres villes,5.079181246047625
Apartment,3.0,3.0,196.0,880000.0,Tunis,L'aouina,5.944482672150168
Villa,4.0,2.0,465.0,1050000.0,Tunis,Menzah,6.021189299069938
Apartment,3.0,3.0,156.0,350000.0,Tunis,Tunis,5.544068044350276
Apartment,3.0,2.0,160.0,560000.0,Tunis,Tunis,5.748188027006201
Apartment,2.0,2.0,115.0,262000.0,Tunis,L'aouina,5.418301291319746
Villa,5.0,4.0,247.0,850000.0,Tunis,La Marsa,5.929418925714293
Apartment,2.0,1.0,60.0,65000.0,Tunis,Ezzouhour,4.812913356642856
Apartment,2.0,1.0,93.0,290000.0,Tunis,Le Kram,5.4623979978989565
Apartment,4.0,2.0,285.0,550000.0,Tunis,Manar,5.740362689494244
Apartment,2.0,1.0,123.0,345000.0,Tunis,La Marsa,5.537819095073274
Apartment,3.0,2.0,174.0,2995000.0,Tunis,Tunis,6.47639682672533
Apartment,3.0,2.0,165.0,380000.0,Tunis,Autres villes,5.57978359661681
Apartment,3.0,1.0,160.0,450000.0,Tunis,La Marsa,5.653212513775344
Apartment,3.0,1.0,145.0,250000.0,Tunis,L'aouina,5.3979400086720375
Villa,6.0,1.0,128.0,170000.0,Tunis,Autres villes,5.230448921378274
Apartment,1.0,1.0,82.0,165000.0,Tunis,L'aouina,5.217483944213907
Apartment,3.0,2.0,149.0,260000.0,Tunis,L'aouina,5.414973347970818
Apartment,3.0,2.0,138.0,265000.0,Tunis,L'aouina,5.423245873936808
Apartment,4.0,3.0,175.0,380000.0,Tunis,L'aouina,5.57978359661681
Apartment,3.0,2.0,143.0,278000.0,Tunis,L'aouina,5.444044795918076
Villa,4.0,2.0,577.0,750000.0,Tunis,Sidi El Béchir,5.8750612633917
Apartment,4.0,1.0,100.0,60000.0,Tunis,Ezzouhour,4.778151250383644
Villa,8.0,3.0,950.0,950000.0,Tunis,Menzah,5.977723605288848
Villa,8.0,3.0,445.0,950000.0,Tunis,Menzah,5.977723605288848
Villa,4.0,1.0,188.0,240000.0,Tunis,El Ouardia,5.380211241711606
Villa,4.0,4.0,450.0,950000.0,Tunis,L'aouina,5.977723605288848
Apartment,1.0,1.0,60.0,195000.0,Tunis,Autres villes,5.290034611362518
Apartment,3.0,1.0,60.0,180000.0,Tunis,Tunis,5.2552725051033065
Apartment,4.0,3.0,176.0,450000.0,Tunis,L'aouina,5.653212513775344
Apartment,3.0,2.0,150.0,260000.0,Tunis,L'aouina,5.414973347970818
Villa,3.0,2.0,357.0,560000.0,Tunis,L'aouina,5.748188027006201
Villa,4.0,3.0,550.0,1200000.0,Tunis,L'aouina,6.079181246047625
Villa,3.0,1.0,180.0,360000.0,Tunis,Autres villes,5.556302500767287
Apartment,3.0,1.0,134.0,280000.0,Tunis,La Marsa,5.447158031342219
Apartment,2.0,1.0,128.0,2200000.0,Tunis,La Marsa,6.342422680822207
Apartment,1.0,1.0,63.0,150000.0,Tunis,La Marsa,5.176091259055681
Apartment,1.0,1.0,65.0,160000.0,Tunis,La Marsa,5.204119982655925
Apartment,3.0,2.0,150.0,380000.0,Tunis,La Marsa,5.57978359661681
Apartment,4.0,1.0,115.0,250000.0,Tunis,Menzah,5.3979400086720375
Villa,4.0,1.0,170.0,1600000.0,Tunis,Autres villes,6.204119982655925
Apartment,3.0,1.0,130.0,250000.0,Tunis,La Marsa,5.3979400086720375
Apartment,1.0,1.0,61.0,150000.0,Tunis,La Marsa,5.176091259055681
Apartment,2.0,1.0,120.0,200000.0,Tunis,La Marsa,5.301029995663981
Apartment,3.0,1.0,220.0,530000.0,Tunis,La Marsa,5.724275869600789
Villa,3.0,1.0,579.0,600000.0,Tunis,Le Bardo,5.778151250383644
Villa,4.0,1.0,183.0,800000.0,Tunis,Centre Ville - Lafayette,5.903089986991944
Villa,6.0,3.0,180.0,150000.0,Tunis,La Marsa,5.176091259055681
Villa,4.0,2.0,170.0,240000.0,Tunis,Autres villes,5.380211241711606
Apartment,2.0,1.0,79.0,103356.0,Tunis,Autres villes,5.014335693263793
Villa,6.0,4.0,750.0,1800000.0,Tunis,Menzah,6.2552725051033065
Villa,4.0,2.0,75.0,120000.0,Tunis,Autres villes,5.079181246047625
Apartment,3.0,1.0,179.0,870000.0,Tunis,La Marsa,5.939519252618618
Villa,5.0,4.0,510.0,1100000.0,Tunis,Tunis,6.041392685158225
Villa,4.0,2.0,349.0,1850000.0,Tunis,La Marsa,6.267171728403014
Apartment,3.0,2.0,187.0,542300.0,Tunis,La Marsa,5.734239604435455
Apartment,2.0,1.0,125.0,170000.0,Tunis,Autres villes,5.230448921378274
Apartment,4.0,1.0,136.0,350000.0,Tunis,Le Bardo,5.544068044350276
Villa,7.0,3.0,318.0,1400000.0,Tunis,Tunis,6.146128035678238
Apartment,2.0,1.0,120.0,180000.0,Tunis,Autres villes,5.2552725051033065
Villa,3.0,1.0,400.0,380000.0,Tunis,Ezzouhour,5.57978359661681
Apartment,3.0,2.0,150.0,300000.0,Tunis,La Marsa,5.477121254719663
Apartment,4.0,3.0,300.0,650000.0,Tunis,La Marsa,5.812913356642856
Apartment,3.0,3.0,170.0,700000.0,Tunis,La Marsa,5.845098040014257
Villa,3.0,2.0,140.0,850000.0,Tunis,Carthage,5.929418925714293
Apartment,2.0,1.0,77.0,195000.0,Tunis,Tunis,5.290034611362518
Apartment,1.0,1.0,60.0,95000.0,Tunis,Autres villes,4.977723605288848
Villa,8.0,2.0,476.0,1500000.0,Tunis,La Marsa,6.176091259055681
Apartment,3.0,2.0,193.0,570000.0,Tunis,La Marsa,5.755874855672492
Apartment,3.0,3.0,184.0,350000.0,Tunis,L'aouina,5.544068044350276
Apartment,3.0,2.0,126.0,250000.0,Tunis,L'aouina,5.3979400086720375
Villa,5.0,1.0,124.0,170000.0,Tunis,Sidi Hassine,5.230448921378274
Villa,4.0,3.0,300.0,850000.0,Tunis,La Marsa,5.929418925714293
Apartment,3.0,1.0,115.0,250000.0,Tunis,Autres villes,5.3979400086720375
Villa,4.0,1.0,470.0,870000.0,Tunis,Mutuelleville,5.939519252618618
Apartment,2.0,1.0,112.0,325000.0,Tunis,Carthage,5.511883360978874
Apartment,3.0,2.0,294.0,560000.0,Tunis,La Marsa,5.748188027006201
Apartment,2.0,1.0,110.0,360000.0,Tunis,La Marsa,5.556302500767287
Apartment,3.0,2.0,153.0,260000.0,Tunis,L'aouina,5.414973347970818
Villa,4.0,1.0,350.0,360000.0,Tunis,Le Bardo,5.556302500767287
Apartment,2.0,1.0,80.0,200000.0,Tunis,Tunis,5.301029995663981
Villa,3.0,2.0,498.0,1050000.0,Tunis,La Marsa,6.021189299069938
Villa,7.0,3.0,463.0,620000.0,Tunis,Sidi El Béchir,5.792391689498253
Apartment,4.0,2.0,140.0,330000.0,Tunis,Menzah,5.518513939877887
Villa,5.0,3.0,370.0,1550000.0,Tunis,Autres villes,6.190331698170292
Apartment,3.0,2.0,134.0,650000.0,Tunis,La Marsa,5.812913356642856
Apartment,3.0,1.0,85.0,230000.0,Tunis,Centre Ville - Lafayette,5.361727836017593
Apartment,2.0,1.0,265.0,470000.0,Tunis,L'aouina,5.672097857935717
Villa,3.0,2.0,542.0,970000.0,Tunis,Menzah,5.986771734266245
Villa,8.0,2.0,624.0,1180000.0,Tunis,Menzah,6.071882007306125
Apartment,2.0,2.0,120.0,2000000.0,Tunis,La Marsa,6.301029995663981
Villa,10.0,4.0,775.0,2500000.0,Tunis,La Marsa,6.3979400086720375
Apartment,3.0,2.0,190.0,780000.0,Tunis,La Marsa,5.892094602690481
Apartment,4.0,1.0,135.0,190000.0,Tunis,Autres villes,5.278753600952829
Apartment,2.0,1.0,100.0,270000.0,Tunis,Autres villes,5.431363764158987
Apartment,2.0,1.0,65.0,260000.0,Tunis,Sidi Bou Said,5.414973347970818
Apartment,3.0,1.0,300.0,835000.0,Tunis,Carthage,5.921686475483602
Apartment,3.0,1.0,164.0,330000.0,Tunis,La Goulette,5.518513939877887
Villa,4.0,2.0,709.0,750000.0,Tunis,Autres villes,5.8750612633917
Apartment,3.0,2.0,116.0,245000.0,Tunis,Autres villes,5.389166084364533
Apartment,2.0,1.0,65.0,170000.0,Tunis,L'aouina,5.230448921378274
Villa,2.0,1.0,200.0,100000.0,Tunis,Sidi Hassine,5.0
Apartment,2.0,1.0,125.0,170000.0,Tunis,Autres villes,5.230448921378274
Villa,4.0,2.0,110.0,170000.0,Tunis,Autres villes,5.230448921378274
Villa,2.0,1.0,90.0,80000.0,Tunis,Autres villes,4.903089986991944
Apartment,3.0,1.0,82.0,130000.0,Tunis,Hraïria,5.113943352306837
Villa,10.0,4.0,600.0,1900000.0,Tunis,Autres villes,6.278753600952829
Apartment,1.0,1.0,80.0,175000.0,Tunis,L'aouina,5.243038048686294
Villa,3.0,2.0,192.0,250000.0,Tunis,L'aouina,5.3979400086720375
Villa,2.0,1.0,200.0,100000.0,Tunis,Autres villes,5.0
Villa,6.0,3.0,330.0,1056000.0,Tunis,La Marsa,6.023663918197793
Apartment,4.0,2.0,227.0,726400.0,Tunis,La Marsa,5.861175835513029
Apartment,4.0,2.0,157.0,420000.0,Tunis,Le Kram,5.623249290397901
Villa,4.0,2.0,450.0,1200000.0,Tunis,Autres villes,6.079181246047625
Apartment,4.0,2.0,160.0,400000.0,Tunis,Menzah,5.6020599913279625
Villa,3.0,1.0,210.0,185000.0,Tunis,Hraïria,5.267171728403014
Villa,5.0,4.0,267.0,650000.0,Tunis,Autres villes,5.812913356642856
